Date,Capacity_Ah,MaxTemperature_C,TimeToMaxTemp_h,Duration_h
22-Feb-2014 11:54:14,1.43744027777778,33.25017,1.43334444444444,1.43764722222222
22-Feb-2014 17:28:57,1.43992717777778,33.91243,1.4401,1.44008888888889
26-Feb-2014 00:58:54,1.4056875,33.589,1.40556666666667,1.40579166666667
26-Feb-2014 06:25:16,1.39876497777778,33.38878,1.39892222222222,1.39891111111111
06-Mar-2014 21:23:31,1.50191527777778,34.22046,1.50211944444444,1.50210833333333
07-Mar-2014 05:29:13,1.47810833333333,34.45148,1.47825833333333,1.47824722222222
10-Mar-2014 23:10:24,1.38814612638889,33.25017,1.38831388888889,1.38830277777778
11-Mar-2014 06:58:44,1.38929027777778,32.84973,1.37778888888889,1.38940277777778
14-Mar-2014 14:38:00,1.35525138888889,33.01914,1.35541944444444,1.35540833333333
14-Mar-2014 22:31:35,1.3567,33.5736,1.35556666666667,1.35685277777778
18-Mar-2014 09:39:00,1.32050972222222,34.11265,1.32065833333333,1.32064722222222
18-Mar-2014 17:29:53,1.32165277777778,33.83542,1.32176944444444,1.32175833333333
22-Mar-2014 01:44:16,1.301309675,33.77382,1.30001111111111,1.30143611111111
22-Mar-2014 09:47:18,1.29854027777778,32.97294,1.29871944444444,1.29870833333333
25-Mar-2014 17:42:30,1.28023888888889,33.98944,1.28036666666667,1.28035555555556
26-Mar-2014 01:42:30,1.27936335416667,33.41958,1.27778888888889,1.27948611111111
29-Mar-2014 07:02:59,1.27836944444444,33.6044,1.2785,1.27848888888889
29-Mar-2014 15:09:55,1.27416666666667,32.5879,1.27223333333333,1.27428888888889
01-Apr-2014 19:18:04,1.26694187222222,31.97184,1.03334444444444,1.26707777777778
02-Apr-2014 03:24:08,1.25974583333333,32.81892,1.25987222222222,1.25986111111111
05-Apr-2014 06:46:24,1.25310277777778,32.74192,1.25278888888889,1.25325
05-Apr-2014 15:01:05,1.24746805555556,32.24907,1.24723333333333,1.24757777777778
08-Apr-2014 22:10:06,1.23088911944444,32.83433,1.23056666666667,1.23101666666667
09-Apr-2014 06:26:23,1.23403235833333,33.28097,1.21945555555556,1.23416111111111
12-Apr-2014 12:21:05,1.21716944444444,32.6033,1.21667777777778,1.21728611111111
12-Apr-2014 20:35:02,1.217672775,32.72652,1.2139,1.21777222222222
15-Apr-2014 22:57:47,1.19312638888889,32.51089,1.193225,1.19321388888889
16-Apr-2014 07:09:25,1.19165416666667,33.28097,1.19167777777778,1.19174166666667
19-Apr-2014 07:41:37,1.16494166666667,32.21827,1.15834444444444,1.16506666666667
19-Apr-2014 16:06:37,1.16244861111111,32.21827,1.16258611111111,1.162575
22-Apr-2014 18:31:24,1.1490962375,33.20396,1.14723333333333,1.14919166666667
23-Apr-2014 03:05:58,1.14315694444444,32.84973,1.14328055555556,1.14326944444444
26-Apr-2014 02:11:14,1.15242361111111,35.699,1.15255833333333,1.15254722222222
26-Apr-2014 10:44:06,1.15595859583333,35.45258,1.15556666666667,1.15608055555556
29-Apr-2014 13:13:00,1.16044583333333,38.04002,1.15834444444444,1.160575
29-Apr-2014 21:04:35,1.1230125,34.83652,1.11945555555556,1.12311388888889
02-May-2014 20:10:33,1.14987362916667,37.63958,1.149975,1.14996388888889
03-May-2014 04:32:49,1.13667916666667,37.20834,1.13612222222222,1.13681666666667
06-May-2014 08:02:49,1.11683888888889,37.02353,1.11667777777778,1.1169
06-May-2014 16:24:13,1.1216011625,38.97951,1.12178055555556,1.12176944444444
11-May-2014 22:25:43,1.16280233888889,38.28645,1.16295,1.16293888888889
12-May-2014 07:21:21,1.13610131666667,37.73199,1.13612222222222,1.13625555555556
15-May-2014 08:23:30,1.09373611111111,40.39452,1.09384722222222,1.09383611111111
15-May-2014 12:18:43,0.816816666666667,38.62528,0.816677777777778,0.816888888888889
18-May-2014 07:58:16,1.04707636805556,40.2719,1.04167777777778,1.04718055555556
18-May-2014 16:26:39,1.05343055555556,41.55933,1.05278888888889,1.053525
21-May-2014 13:06:18,0.966423697222222,38.42506,0.966505555555556,0.966494444444445
21-May-2014 21:09:50,0.947669444444445,37.00813,0.947233333333333,0.947788888888889
24-May-2014 14:05:29,0.938980555555556,38.67148,0.919455555555556,0.939069444444445
24-May-2014 22:42:53,0.9271211,37.11593,0.925011111111111,0.927244444444444
27-May-2014 15:59:45,0.881451388888889,37.56258,0.811122222222222,0.881527777777778
28-May-2014 00:25:54,0.881919444444444,37.76279,0.882022222222222,0.882011111111111
30-May-2014 13:21:53,0.85215,37.06973,0.852219444444444,0.852208333333333
30-May-2014 22:06:35,0.855318055555556,36.63849,0.836122222222222,0.855377777777778
02-Jun-2014 14:11:20,0.842041666666667,38.22484,0.841677777777778,0.842147222222222
