Date,Capacity_Ah,MaxTemperature_C,TimeToMaxTemp_h,Duration_h
07-Mar-2014 06:01:44,1.45189444444444,35.81791,1.45001111111111,1.45200555555556
10-Mar-2014 21:39:08,1.35179722222222,33.91647,1.35195277777778,1.35194166666667
11-Mar-2014 05:29:31,1.36152803888889,34.76671,1.36164444444444,1.36163333333333
14-Mar-2014 10:37:11,1.33178683055556,34.30294,1.33190555555556,1.33189444444444
14-Mar-2014 18:26:55,1.33112361111111,34.33386,1.33131944444444,1.33130833333333
18-Mar-2014 02:38:12,1.29598140138889,34.67395,1.24445555555556,1.29613611111111
18-Mar-2014 09:39:00,1.28881525138889,34.79763,1.2889,1.28894166666667
21-Mar-2014 12:18:50,1.22173333333333,33.66913,1.21667777777778,1.22183888888889
21-Mar-2014 20:36:03,1.27871023611111,34.25657,1.27881666666667,1.27880555555556
25-Mar-2014 00:27:29,1.25029861111111,33.12807,1.16112222222222,1.25044722222222
25-Mar-2014 08:22:26,1.2560802375,34.44207,1.25556666666667,1.25619166666667
28-Mar-2014 13:03:34,1.22101805555556,34.00922,1.21945555555556,1.22113333333333
28-Mar-2014 21:02:58,1.20694583333333,33.35995,1.20556666666667,1.20706944444444
01-Apr-2014 03:50:30,1.19324166666667,33.39087,1.19343055555556,1.19341944444444
01-Apr-2014 11:55:46,1.20754616111111,35.46235,1.20768888888889,1.20767777777778
04-Apr-2014 12:44:16,1.19444166666667,34.45753,1.19167777777778,1.19453611111111
04-Apr-2014 21:12:40,1.17608194444444,33.85464,1.17501111111111,1.17618888888889
08-Apr-2014 01:21:37,1.15451158055556,32.63339,1.14445555555556,1.15461666666667
08-Apr-2014 09:48:49,1.16426388888889,31.64402,0.772233333333333,1.16438611111111
11-Apr-2014 11:40:42,1.14282916666667,33.68459,1.14167777777778,1.14296111111111
11-Apr-2014 20:09:39,1.129675,32.37059,1.12983888888889,1.12982777777778
14-Apr-2014 22:52:04,1.1197845,32.78798,1.11945555555556,1.11988888888889
15-Apr-2014 07:26:30,1.1199875,33.40633,1.10556666666667,1.12015833333333
18-Apr-2014 06:20:55,1.10733055555556,33.42179,1.10741388888889,1.10740277777778
18-Apr-2014 15:07:50,1.11924166666667,34.70487,1.11937777777778,1.11936666666667
21-Apr-2014 17:32:04,1.075,32.94257,1.02778888888889,1.07508888888889
22-Apr-2014 01:59:16,1.07598611111111,33.3445,1.07613055555556,1.07611944444444
25-Apr-2014 02:05:17,1.08337777777778,35.6324,1.08334444444444,1.08346388888889
25-Apr-2014 10:29:26,1.08767692361111,36.03433,1.08783055555556,1.08781944444444
28-Apr-2014 10:01:18,1.05823748194444,35.58603,1.04167777777778,1.05836944444444
28-Apr-2014 18:20:18,1.06887777777778,36.55993,1.06667777777778,1.06899444444444
01-May-2014 11:55:19,1.05764444444444,38.3377,1.05777777777778,1.05776666666667
01-May-2014 20:22:08,1.06468194444444,38.15219,1.06479722222222,1.06478611111111
04-May-2014 20:17:36,1.0339625,38.27586,1.03056666666667,1.03404722222222
05-May-2014 04:46:06,1.03549583333333,38.64687,1.03561666666667,1.03560555555556
08-May-2014 00:21:52,1.00135,37.84301,1.00146111111111,1.00145
08-May-2014 08:46:08,1.00664583333333,38.19857,1.00676388888889,1.00675277777778
11-May-2014 20:08:24,1.07415972222222,39.07972,1.07428611111111,1.074275
12-May-2014 04:59:08,1.03903888888889,37.75026,1.0389,1.039175
15-May-2014 03:54:40,0.990358333333334,41.06868,0.990436111111111,0.990425
15-May-2014 12:10:13,0.983122222222222,39.01788,0.983277777777778,0.983266666666667
18-May-2014 06:40:53,0.937443769444445,40.74563,0.936122222222222,0.937538888888889
18-May-2014 14:48:38,0.953755555555556,41.40712,0.952788888888889,0.953852777777778
21-May-2014 10:16:34,0.885816558333333,39.52802,0.852788888888889,0.885894444444445
21-May-2014 18:16:25,0.859175,37.59567,0.858344444444444,0.859252777777778
24-May-2014 09:18:37,0.824173233333333,37.68842,0.819455555555555,0.824244444444445
24-May-2014 17:39:20,0.837308333333333,38.24494,0.830566666666667,0.837341666666667
27-May-2014 07:16:42,0.778347222222222,37.70388,0.775011111111111,0.778430555555556
27-May-2014 15:38:53,0.784925559722222,37.88939,0.785002777777778,0.784991666666667
30-May-2014 04:54:20,0.759760345833333,37.79663,0.759875,0.759863888888889
30-May-2014 13:14:43,0.758723365277778,37.53384,0.758344444444444,0.758825
02-Jun-2014 01:19:33,0.7487625,38.29132,0.747233333333333,0.74885
02-Jun-2014 09:51:43,0.750184722222222,38.86329,0.750011111111111,0.750222222222222
